location,time_seq,gen_capacity,CL,GC,GG
3,522,1.0,0.0,0.4,0.0
3,524,1.0,0.0,0.4,0.0
3,525,1.0,0.0,0.462,0.0
3,526,1.0,0.0,0.436,0.0
3,528,1.0,0.0,0.441,0.0
3,529,1.0,0.0,0.967,0.0
3,530,1.0,2.025,0.053,0.0
3,531,1.0,0.137,0.052,0.0
3,532,1.0,0.0,0.052,0.0
3,533,1.0,0.0,0.049,0.0
3,534,1.0,0.0,0.058,0.0
3,535,1.0,0.0,0.055,0.0
3,536,1.0,0.0,0.055,0.0
3,537,1.0,1.036,0.052,0.0
3,538,1.0,0.0,0.046,0.006
3,539,1.0,0.0,0.044,0.0
3,541,1.0,0.0,0.041,0.0
3,542,1.0,0.0,0.046,0.0
3,544,1.0,0.0,0.055,0.0
3,545,1.0,0.0,0.053,0.019
3,546,1.0,0.0,0.042,0.006
3,547,1.0,0.0,0.037,0.031
3,548,1.0,0.0,0.097,0.094
3,549,1.0,0.0,0.091,0.1
3,550,1.0,0.0,0.04,0.113
3,551,1.0,0.0,0.05,0.1
3,552,1.0,0.0,0.053,0.15
3,553,1.0,0.0,0.051,0.081
3,554,1.0,0.0,0.056,0.125
3,555,1.0,0.0,0.054,0.069
3,556,1.0,0.0,0.219,0.138
3,557,1.0,0.0,0.135,0.05
3,558,1.0,0.0,0.097,0.019
3,559,1.0,0.0,0.387,0.063
3,560,1.0,0.0,0.051,0.019
3,561,1.0,0.0,0.053,0.019
3,562,1.0,0.0,0.061,0.006
3,564,1.0,0.0,0.063,0.0
3,565,1.0,0.0,0.061,0.0
3,567,1.0,0.0,0.048,0.0
3,569,1.0,0.0,0.065,0.0
3,570,1.0,0.0,0.065,0.0
3,571,1.0,0.0,0.058,0.0
3,572,1.0,0.0,0.094,0.0
3,573,1.0,0.0,0.097,0.0
3,574,1.0,0.0,0.059,0.0
3,575,1.0,0.0,0.07,0.0
3,576,1.0,0.0,0.056,0.0
3,577,1.0,0.0,0.118,0.0
3,578,1.0,2.007,0.96,0.0
3,579,1.0,0.501,0.675,0.0
3,580,1.0,0.0,0.58,0.0
3,581,1.0,0.0,0.566,0.0
3,582,1.0,0.0,0.535,0.0
3,583,1.0,1.12,0.517,0.0
3,584,1.0,0.0,0.536,0.0
3,585,1.0,0.0,0.434,0.0
3,586,1.0,0.0,0.419,0.0
3,587,1.0,0.0,0.419,0.0
3,588,1.0,0.0,0.423,0.0
3,589,1.0,0.0,0.425,0.0
3,590,1.0,0.0,0.429,0.0
3,591,1.0,0.0,0.425,0.0
3,592,1.0,0.0,0.425,0.0
3,593,1.0,0.0,0.423,0.006
3,594,1.0,0.0,0.464,0.019
3,596,1.0,0.0,0.369,0.069
3,597,1.0,0.0,0.35,0.144
3,598,1.0,0.0,0.299,0.188
3,599,1.0,0.0,0.761,0.225
3,600,1.0,0.0,0.076,0.188
3,601,1.0,0.0,0.056,0.081
3,602,1.0,0.0,0.056,0.1
3,603,1.0,0.0,0.055,0.063
3,604,1.0,0.0,0.439,0.038
3,606,1.0,0.0,0.352,0.069
3,607,1.0,0.0,0.153,0.069
3,609,1.0,0.0,0.061,0.013
3,610,1.0,0.0,0.056,0.0
3,611,1.0,0.0,0.056,0.0
3,612,1.0,0.0,0.054,0.0
3,613,1.0,0.0,0.053,0.0
3,614,1.0,0.0,0.055,0.0
3,615,1.0,0.0,0.095,0.0
3,616,1.0,0.0,0.065,0.0
3,617,1.0,0.0,0.067,0.0
3,618,1.0,0.0,0.075,0.0
3,620,1.0,0.0,0.055,0.0
3,622,1.0,0.0,0.047,0.0
3,623,1.0,0.0,0.047,0.0
3,625,1.0,0.0,0.06,0.0
3,626,1.0,2.011,0.057,0.0
3,627,1.0,2.05,0.057,0.0
3,628,1.0,0.905,0.058,0.0
3,629,1.0,0.0,0.046,0.0
3,631,1.0,0.0,0.043,0.0
3,632,1.0,0.0,0.05,0.0
3,633,1.0,0.503,0.054,0.0
3,635,1.0,0.0,0.053,0.0
3,636,1.0,0.0,0.055,0.0
3,637,1.0,0.0,0.043,0.0
3,638,1.0,0.0,0.097,0.0
3,639,1.0,0.0,0.089,0.0
3,640,1.0,0.0,0.055,0.0
3,641,1.0,0.0,0.058,0.0
3,642,1.0,0.0,0.057,0.0
3,643,1.0,0.0,0.048,0.013
3,644,1.0,0.0,0.042,0.05
3,645,1.0,0.0,0.041,0.069
3,646,1.0,0.0,0.054,0.3
3,648,1.0,0.0,0.055,0.375
3,649,1.0,0.0,0.054,0.369
3,651,1.0,0.0,0.047,0.338
3,652,1.0,0.0,0.046,0.3
3,654,1.0,0.0,0.045,0.244
3,655,1.0,0.0,0.267,0.188
3,656,1.0,0.0,0.053,0.131
3,657,1.0,0.0,0.054,0.075
3,658,1.0,0.0,0.054,0.006
3,659,1.0,0.0,0.053,0.006
3,660,1.0,0.0,0.062,0.0
3,661,1.0,0.0,0.098,0.0
3,663,1.0,0.0,1.154,0.0
3,665,1.0,0.0,1.47,0.0
3,666,1.0,0.0,0.908,0.0
3,667,1.0,0.0,0.882,0.0
3,668,1.0,0.0,0.877,0.0
